DURG_CLASS,REPORTING_PERIOD,YOA,CURRENCY_CODE,IW Total Premium Paid,Total Claims Paid,Total Claims Outstandings,Total Claims Incurred,Catastrophe Paid,Catastrophe Incurred,Large Loss Paid,Large Loss Incurred,Non-Cat Incurred
DURG_9,2010Q04,2007,CCY_1,21752583.83,-12439022.7,-2344490.877,-14783513.58,-2578732.701,-3013990.679,0,0,-11769522.9
DURG_9,2011Q02,2010,CCY_2,72459517.03,-16260761.41,-26106503.57,-42367264.99,0,0,0,0,-42367264.99
DURG_9,2017Q04,2014,CCY_3,24840795,-18335440.17,-1651582.886,-19987023.05,-1221078.091,-1437265.874,0,0,-18549757.18
DURG_10,2011Q04,2007,CCY_2,744252.078,-1246239.95,-34354.53075,-1280594.481,0,0,0,0,-1280594.481
DURG_10,2013Q01,2011,CCY_3,1080689.991,-203583.0413,-166777.574,-370360.6154,0,-53574.80436,0,0,-316785.811
DURG_7,2013Q01,2013,CCY_2,102640.2448,-326.7978,-20450.3166,-20777.1144,0,0,0,0,-20777.1144
DURG_5,2014Q04,2015,CCY_3,0,0,0,0,0,0,0,0,0
DURG_10,2018Q02,2002,CCY_1,5408351.299,-2170442.521,0,-2170442.521,0,0,0,0,-2170442.521
DURG_6,2018Q02,2010,CCY_1,69742702.17,-43429712.04,-2473146.784,-45902858.82,-12916385.56,-12916385.56,-9494642.897,-9520487.676,-32986473.26
DURG_10,2014Q04,2008,CCY_1,13292135.68,-5408156.136,-18234.42576,-5426390.561,-1310003.526,-1318949.176,0,0,-4107441.385
DURG_8,2004Q03,2001,CCY_3,223303.4235,-2975.83062,-1018.02324,-3993.85386,0,0,0,0,-3993.85386
DURG_3,2004Q03,2004,CCY_1,7020531.801,-1348571.848,-488190.0489,-1836761.897,0,0,0,0,-1836761.897
DURG_9,2015Q03,2001,CCY_2,6443625.346,-6265021.633,-2348.92077,-6267370.554,-67.89324,-67.89324,0,0,-6267302.66
DURG_10,2017Q02,2006,CCY_2,743104.5908,-60478.9416,0,-60478.9416,0,0,0,0,-60478.9416
DURG_2,2004Q01,2000,CCY_3,280498.751,-4631.28552,-13674.52902,-18305.81454,0,0,0,0,-18305.81454
DURG_4,2005Q03,2001,CCY_2,1361649.567,0,0,0,0,0,0,0,0
DURG_2,2016Q01,2012,CCY_3,1403270.445,0,0,0,0,0,0,0,0
DURG_2,2005Q04,2005,CCY_1,1340918.797,-62893.89054,-9176880.774,-9239774.665,-62893.89054,-9229201.771,0,0,-10572.89415
DURG_8,2020Q02,2015,CCY_1,6723526.864,-3409500.685,0,-3409500.685,-3409500.696,-3409500.696,0,0,0.01173
DURG_6,2020Q02,2000,CCY_2,698595.575,-393978.1844,-647.27313,-394625.4576,0,0,0,0,-394625.4576
DURG_5,2015Q04,2008,CCY_1,11584045.01,-4791038.935,-123132.1795,-4914171.115,0,0,0,0,-4914171.115
DURG_3,2020Q03,2015,CCY_1,14243558.8,-11169646.06,-82189.92822,-11251835.99,-124961.0507,-124961.0507,0,0,-11126874.94
DURG_7,2018Q01,2007,CCY_2,3871634.802,-2565329.1,0,-2565329.1,0,0,0,0,-2565329.1
DURG_9,2004Q02,2003,CCY_1,9719948.572,-1596877.286,-642235.6346,-2239112.92,-90756.58182,-91550.71455,0,0,-2147562.206
DURG_2,2005Q01,2005,CCY_3,1086406.806,0,0,0,0,0,0,0,0
DURG_8,2018Q04,2014,CCY_1,11048732.23,-260358.6343,0,-260358.6343,0,0,0,0,-260358.6343
DURG_6,2015Q01,2003,CCY_1,111158759.8,-61777547.53,-425227.6904,-62202775.22,-9530189.805,-9530189.805,-19942673.07,-19942673.07,-52672585.42
DURG_2,2020Q03,2003,CCY_1,517816.8735,0,0,0,0,0,0,0,0
DURG_5,2017Q01,2012,CCY_1,15397386.87,-9690488.49,-460613.2881,-10151101.78,0,0,-1628962.894,-1628962.894,-10151101.78
DURG_8,2019Q04,2009,CCY_3,858351.0431,0,0,0,0,0,0,0,0
DURG_9,2016Q03,2000,CCY_3,5462091.063,-6987408.827,-17380.30581,-7004789.133,-175197.5557,-175197.5557,0,0,-6829591.577
DURG_8,2019Q02,2012,CCY_1,14693420.77,0,0,0,0,0,0,0,0
DURG_2,2013Q04,2001,CCY_1,789036.0098,-2065528.545,-1191195.119,-3256723.663,-2065528.814,-3256723.933,0,0,0.26979
DURG_6,2010Q04,2010,CCY_2,3142575.655,-12117.07827,-52910.90982,-65027.98809,0,0,0,0,-65027.98809
DURG_8,2008Q01,2006,CCY_3,246922.7286,0,0,0,0,0,0,0,0
DURG_9,2009Q04,2000,CCY_2,2624250.661,-3170957.399,-101501.0272,-3272458.426,0,0,0,0,-3272458.426
DURG_6,2001Q01,2001,CCY_2,285661.2061,0,0,0,0,0,0,0,0
DURG_10,2011Q02,2001,CCY_2,331052.7754,-214508.0701,0,-214508.0701,0,0,0,0,-214508.0701
DURG_4,2013Q03,2009,CCY_1,148044549,-5492735.699,-16272.48942,-5509008.189,0,0,0,0,-5509008.189
DURG_5,2011Q02,2003,CCY_1,8199482.207,-4865025.265,-376159.7749,-5241185.04,-156527.642,-156527.642,0,0,-5084657.398
DURG_1,2013Q03,2002,CCY_1,47038266.53,-24713782.59,0,-24713782.59,-1326746.565,-1326746.565,0,0,-23387036.02
DURG_3,2013Q03,2007,CCY_1,28903559.01,-24971011.34,-938508.4908,-25909519.83,-2528.49534,-2529.32817,0,0,-25906990.5
DURG_1,2011Q04,2007,CCY_1,90998891.21,-73768696.25,-2840507.252,-76609203.5,-9502068.538,-10282477.47,-9284696.588,-9301587.788,-66326726.03
DURG_10,2021Q01,2009,CCY_2,796819.0877,-348717.8739,0,-348717.8739,0,0,0,0,-348717.8739
DURG_5,2013Q01,2004,CCY_3,8867610.058,-4865963.607,-49421.46942,-4915385.076,-28999.57461,-28999.57461,0,0,-4886385.501
DURG_6,2016Q02,2005,CCY_2,7254849.026,-566403.8121,0,-566403.8121,0,0,0,0,-566403.8121
DURG_10,2012Q03,2008,CCY_1,13296965.76,-5346760.999,-152557.2598,-5499318.259,-1310875.077,-1319872.339,0,0,-4179445.92
DURG_4,2014Q04,2002,CCY_2,2403299.337,0,0,0,0,0,0,0,0
DURG_5,2014Q04,2000,CCY_1,3965776.686,-4832625.257,-3313.54905,-4835938.807,-2192604.139,-2192604.139,0,0,-2643334.668
DURG_9,2014Q04,2003,CCY_3,31683558.58,-21709006.29,-105850.1711,-21814856.46,-3430594.251,-3430594.251,-1725752.708,-1725752.708,-18384262.21
DURG_6,2020Q01,2018,CCY_2,8857936.139,-3036299.274,-2070980.86,-5107280.134,0,0,0,0,-5107280.134
DURG_10,2003Q02,2001,CCY_1,4731688.596,-3035710.651,-1142152.681,-4177863.332,-1714277.237,-2765104.654,0,0,-1412758.678
DURG_9,2004Q03,2001,CCY_2,6497637.644,-5781598.973,-697147.354,-6478746.327,-67.89324,-67.89324,0,0,-6478678.433
DURG_10,2014Q01,2001,CCY_3,1778191.403,-1818944.848,-76228.55454,-1895173.403,-609684.4623,-677322.8329,0,0,-1217850.57
DURG_2,2011Q03,2000,CCY_1,403930.6789,-946.70484,-439875,-440821.7048,0,-439875,0,0,-946.70484
DURG_4,2017Q02,2016,CCY_1,67639221.78,-7229950.623,-2362707.191,-9592657.815,-5155430.482,-6841682.134,0,0,-2750975.681
DURG_7,2003Q03,2000,CCY_1,4243647.717,-2718449.001,-244007.8823,-2962456.883,-20285.92065,-20949.38118,0,0,-2941507.502
DURG_9,2015Q03,2003,CCY_1,11881937.79,-3376978.016,0,-3376978.016,-91779.1563,-91779.1563,0,0,-3285198.86
DURG_6,2014Q01,2010,CCY_3,12059463.85,-8342503.235,-268920.3261,-8611423.561,-2278807.956,-2279048.186,-1722975.595,-1722975.595,-6332375.375
DURG_5,2016Q01,2012,CCY_1,15482987.3,-8866718.226,-846675.8339,-9713394.06,0,0,-1628962.894,-1628962.894,-9713394.06
DURG_6,2016Q01,2003,CCY_2,8312081.351,-6233467.534,0,-6233467.534,-3710512.144,-3710512.144,0,0,-2522955.39
DURG_6,2016Q01,2009,CCY_1,66646478.24,-42489147.1,-885285.6099,-43374432.71,-15139960.9,-15139960.9,-2540231.487,-2540231.487,-28234471.81
DURG_6,2014Q02,2007,CCY_2,8463005.631,-4659039.556,0,-4659039.556,0,0,0,0,-4659039.556
DURG_2,2020Q04,2003,CCY_1,517816.8735,0,0,0,0,0,0,0,0
DURG_1,2016Q04,2013,CCY_1,87001418.63,-52869615.47,-1155228.78,-54024844.25,-1798648.582,-1876661.164,0,0,-52148183.09
DURG_3,2009Q01,2001,CCY_1,10733258.63,-8131348.866,-97381.65063,-8228730.517,-191110.5089,-191110.5089,0,0,-8037620.008
DURG_2,2020Q02,2003,CCY_3,535742.4601,0,0,0,0,0,0,0,0
DURG_2,2020Q02,2006,CCY_1,1398808.529,0,0,0,0,0,0,0,0
DURG_3,2020Q04,2005,CCY_1,32480291.55,-26413464.01,0,-26413464.01,-698583.974,-698583.974,0,0,-25714880.03
DURG_5,2020Q02,2011,CCY_3,15248118.83,-13149542.95,-186148.9769,-13335691.92,0,0,-2053907.493,-2053907.493,-13335691.92
DURG_4,2018Q03,2000,CCY_1,18278071.21,-1797729.7,0,-1797729.7,-1600265.966,-1600265.966,0,0,-197463.7349
DURG_3,2015Q01,2010,CCY_1,17450699.18,-21401886.95,-713567.0549,-22115454.01,0,0,0,0,-22115454.01
DURG_4,2007Q04,2002,CCY_2,2403299.337,0,0,0,0,0,0,0,0
DURG_2,2018Q04,2017,CCY_3,1549593.867,-2184844.474,-648883.0725,-2833727.547,-2076304.99,-2684664.126,0,0,-149063.4207
DURG_8,2019Q02,2015,CCY_1,6723657.665,-3409500.685,0,-3409500.685,-3409500.696,-3409500.696,0,0,0.01173
DURG_10,2017Q01,2002,CCY_1,5408351.299,-2170442.521,0,-2170442.521,0,0,0,0,-2170442.521
DURG_4,2013Q04,2009,CCY_2,6522495.989,-2828617.056,-1292.68119,-2829909.737,0,0,0,0,-2829909.737
DURG_8,2014Q04,2001,CCY_3,225711.7802,-3824.64861,0,-3824.64861,0,0,0,0,-3824.64861
DURG_10,2017Q02,2017,CCY_3,327530.2681,-21193.8813,-39932.6736,-61126.5549,0,0,0,0,-61126.5549
DURG_4,2007Q01,2000,CCY_1,18277487.83,-1790732.697,-51451.22862,-1842183.925,-1599650.223,-1603983.074,0,0,-238200.8519
DURG_8,2004Q01,2001,CCY_3,224592.398,-2722.00515,-1756.55577,-4478.56092,0,0,0,0,-4478.56092
DURG_9,2012Q02,2005,CCY_3,31922374.24,-25331901.69,-1389630.391,-26721532.08,-391197.0014,-391197.0014,-1146892.562,-1146892.562,-26330335.08
DURG_5,2018Q04,2017,CCY_1,14127348.08,-4639299.397,-1941870.111,-6581169.508,0,0,-24033.76122,-64778.15082,-6581169.508
DURG_8,2020Q03,2004,CCY_3,309562.043,-33.94662,0,-33.94662,0,0,0,0,-33.94662
DURG_6,2009Q01,2007,CCY_2,8438251.683,-2763307.958,-3039862.86,-5803170.818,0,0,0,0,-5803170.818
DURG_8,2018Q03,2009,CCY_3,858351.0431,0,0,0,0,0,0,0,0
DURG_7,2008Q02,2005,CCY_1,27237871.5,-32892500.37,-1203758.688,-34096259.06,-21837708.12,-22088079.42,0,0,-12008179.64
DURG_6,2020Q03,2012,CCY_2,5179915.332,-1980168.889,0,-1980168.889,-287268.2513,-287268.2513,0,0,-1692900.638
DURG_6,2020Q04,2006,CCY_1,113177574.1,-78087784.95,-5278.5,-78093063.45,-4188991.442,-4188991.442,-33500008.34,-33500008.34,-73904072.01
DURG_6,2003Q04,2000,CCY_1,31811333.99,-15597280.31,-4139665.666,-19736945.98,-378096.9374,-383094.6212,0,0,-19353851.35
DURG_4,2018Q01,2006,CCY_2,4950277.075,0,0,0,0,0,0,0,0
DURG_10,2014Q02,2007,CCY_2,744252.078,-1246239.95,-27858.75,-1274098.7,0,0,0,0,-1274098.7
DURG_10,2013Q04,2003,CCY_1,8748532.399,-2132008.355,-32831.85945,-2164840.214,-208703.1277,-208703.1277,0,0,-1956137.087
DURG_6,2014Q03,2013,CCY_2,5734666.164,-366725.0895,-1477715.348,-1844440.437,0,0,0,0,-1844440.437
DURG_3,2010Q01,2002,CCY_1,23994993.62,-16067312.62,-144140.1285,-16211452.75,0,0,0,0,-16211452.75
DURG_2,2021Q01,2020,CCY_3,2097667.607,-129.90975,-321124.304,-321254.2137,0,0,0,0,-321254.2137
DURG_7,2021Q01,2005,CCY_2,3842690.828,-4362928.633,-2.346,-4362930.979,0,0,0,0,-4362930.979
DURG_1,2009Q02,2004,CCY_1,75182341.32,-141703097.7,-6405895.508,-148108993.3,-110709782.9,-115726413,-2159511.533,-2159511.533,-32382580.2
DURG_9,2011Q02,2005,CCY_1,14461538.72,-8406908.701,-253202.4545,-8660111.155,-1075531.078,-1075531.078,0,0,-7584580.077
DURG_10,2017Q04,2006,CCY_3,2698698.942,-2018360.35,-8921.38053,-2027281.73,-231084.695,-231084.695,0,0,-1796197.035
DURG_9,2010Q02,2000,CCY_3,5462192.246,-6988880.121,-71812.85469,-7060692.975,-175197.5557,-175197.5557,0,0,-6885495.42
DURG_3,2011Q04,2005,CCY_1,32496812.28,-26459004.5,-230316.3682,-26689320.87,-698583.974,-698810.0463,0,0,-25990510.82
DURG_9,2014Q04,2001,CCY_2,6443625.346,-6265021.633,-2350.46913,-6267372.102,-67.89324,-67.89324,0,0,-6267304.209
DURG_5,2006Q03,2000,CCY_3,3571492.407,-3210562.946,-89771.06241,-3300334.009,-182103.9803,-182103.9803,0,0,-3118230.028
DURG_10,2015Q03,2012,CCY_1,9062996.269,-2726107.952,-1485061.812,-4211169.764,-494167.3519,-1644915.659,0,0,-2566254.104
DURG_6,2018Q04,2018,CCY_2,4150994.852,-42310.49709,-1379729.532,-1422040.029,0,0,0,0,-1422040.029
DURG_6,2015Q04,2009,CCY_3,10955466.35,-5542943.83,-181152.5365,-5724096.366,-34500.21735,-34500.21735,-2392402.402,-2392402.402,-5689596.149
DURG_9,2019Q02,2004,CCY_3,36695181.53,-33808348.09,-235.3038,-33808583.39,-6620478.767,-6620478.767,-1181725.536,-1181725.536,-27188104.62
DURG_5,2019Q01,2008,CCY_1,11560485.99,-4766308.858,-39703.68054,-4806012.538,0,0,0,0,-4806012.538
DURG_1,2020Q04,2018,CCY_1,97920658.7,-83284145.22,-7867523.454,-91151668.68,-19115313,-21097839.44,-6960216.012,-7507835.379,-70053829.24
DURG_7,2018Q01,2013,CCY_2,11372533.66,-9888669.045,-122336.5101,-10011005.56,0,0,0,0,-10011005.56
DURG_6,2020Q02,2008,CCY_2,5261012.822,-3141015.014,0,-3141015.014,-7519.78629,-7519.78629,-1932315.462,-1932315.462,-3133495.227
DURG_5,2018Q01,2009,CCY_1,13256237.69,-7417422.779,-524798.6634,-7942221.443,0,0,-1325290.004,-1623919.956,-7942221.443
DURG_9,2012Q04,2001,CCY_1,4358046.806,-2517107.903,0,-2517107.903,0,0,0,0,-2517107.903
DURG_4,2013Q04,2007,CCY_1,72172098.35,-890895.0132,-18714.25314,-909609.2663,-98742.29544,-117363.2012,0,0,-792246.0651
DURG_8,2008Q01,2000,CCY_1,3767197.193,-1482522.548,-46498978.05,-47981500.6,-1003355.18,-47502333.23,0,0,-479167.3681
DURG_4,2010Q02,2009,CCY_1,149540426.5,-3375067.61,-2625474.182,-6000541.792,0,0,0,0,-6000541.792
DURG_4,2016Q02,2000,CCY_2,713385.9789,0,0,0,0,0,0,0,0
DURG_6,2011Q04,2000,CCY_2,698595.575,-393978.1844,-647.27313,-394625.4576,0,0,0,0,-394625.4576
DURG_10,2006Q02,2005,CCY_2,1008249.522,-305602.9686,-37757.07531,-343360.0439,0,0,0,0,-343360.0439
DURG_3,2007Q01,2007,CCY_1,1948739.703,-223536.9795,-29099.784,-252636.7635,0,0,0,0,-252636.7635
DURG_9,2017Q03,2007,CCY_3,30685364.69,-29768982.48,-694877.7632,-30463860.25,-1249755.02,-1249755.443,-3400099.359,-3421500.709,-29214104.8
DURG_6,2017Q03,2009,CCY_3,10940797.52,-5537910.991,-309609.3735,-5847520.365,-34500.21735,-34500.21735,-2392402.402,-2392402.402,-5813020.147
DURG_9,2009Q01,2008,CCY_3,16441386.73,-7715346.011,-9231948.338,-16947294.35,-882349.6964,-3935158.969,-1759520.035,-1759520.035,-13012135.38
DURG_6,2020Q03,2016,CCY_3,7684796.986,-3955414.275,-209594.6194,-4165008.894,-266200.6669,-345449.1334,0,0,-3819559.761
DURG_9,2003Q04,2003,CCY_2,15088658.91,-2084047.88,-2646973.912,-4731021.792,0,0,0,0,-4731021.792
DURG_3,2020Q04,2003,CCY_1,30330041.79,-24954354.41,0,-24954354.41,-17836.69665,-17836.69665,0,0,-24936517.71
DURG_6,2020Q03,2017,CCY_1,65817293.19,-135477032.4,-19719492.42,-155196524.8,-105582738.4,-113870052.3,-8464022.95,-8478249.751,-41326472.48
DURG_10,2018Q03,2018,CCY_3,804106.925,-79575.147,-16771.19037,-96346.33737,0,0,0,0,-96346.33737
DURG_7,2015Q04,2007,CCY_1,25997971.24,-19709362.47,-16570.22028,-19725932.69,-4712159.612,-4712160.668,0,0,-15013772.02
DURG_5,2020Q04,2009,CCY_1,13255746.77,-7649394.028,-198411.9764,-7847806.004,0,0,-1554481.746,-1554481.746,-7847806.004
DURG_3,2008Q04,2008,CCY_1,9084986.359,-3233034.576,-1100837.814,-4333872.391,-12009.46725,-37428.99894,0,0,-4296443.392
DURG_1,2014Q03,2012,CCY_1,86577719.47,-72061016.26,-13975391.05,-86036407.31,-25979912.3,-32439922.75,-5472168.083,-5723401.223,-53596484.56
DURG_7,2013Q01,2013,CCY_1,70035.12627,-73249.70931,-25013.2866,-98262.99591,0,0,0,0,-98262.99591
DURG_9,2020Q01,2001,CCY_3,10339872.73,-9833156.011,0,-9833156.011,-1352994.856,-1352994.856,0,0,-8480161.155
DURG_2,2011Q03,2011,CCY_1,1429172.866,0,-140134.3218,-140134.3218,0,-140134.3218,0,0,0
DURG_10,2010Q03,2001,CCY_2,331052.7754,-214508.0701,0,-214508.0701,0,0,0,0,-214508.0701
DURG_10,2018Q03,2016,CCY_1,6269585.905,-2630317.875,-240252.5111,-2870570.386,-877524.2208,-877524.2208,0,0,-1993046.165
DURG_4,2015Q01,2007,CCY_2,4333021.649,-651014.9765,0,-651014.9765,0,0,0,0,-651014.9765
DURG_10,2020Q03,2008,CCY_3,1598775.141,-865151.5341,-21648.20766,-886799.7417,0,0,0,0,-886799.7417
DURG_6,2005Q02,2004,CCY_2,6218207.531,-1337106.371,-162316.6316,-1499423.003,0,0,0,0,-1499423.003
DURG_6,2017Q01,2004,CCY_3,23034514.39,-13408619.64,0,-13408619.64,-63342.03519,-63342.03519,-4107891.43,-4107891.43,-13345277.61
DURG_10,2015Q04,2006,CCY_2,743104.5908,-60478.9416,-586.5,-61065.4416,0,0,0,0,-61065.4416
DURG_6,2018Q03,2013,CCY_3,11742294.49,-8016385.142,-68003.67795,-8084388.82,0,0,-2832060.55,-2832060.55,-8084388.82
DURG_10,2016Q03,2011,CCY_2,582602.0272,-274643.745,-101287.2011,-375930.946,0,0,0,0,-375930.946
DURG_3,2014Q02,2012,CCY_1,21052285.35,-14991595.65,-2635967.794,-17627563.44,-311520.5659,-311520.5659,0,0,-17316042.88
DURG_7,2008Q03,2005,CCY_2,3867493.42,-4023598.935,-185976.9917,-4209575.926,0,0,0,0,-4209575.926
DURG_1,2013Q02,2008,CCY_1,89608213.91,-77733377.05,-2047211.458,-79780588.51,-12252738.64,-12341018.07,-10913139.01,-10999337.54,-67439570.44
DURG_9,2008Q01,2001,CCY_3,10358738.43,-10053388.94,-312946.8166,-10366335.76,-1352994.856,-1390541.87,0,0,-8975793.889
DURG_6,2009Q04,2007,CCY_1,94999898.88,-52641507.77,-22470068.81,-75111576.57,-6246523.974,-6403355.693,-20984662.02,-29420978.85,-68708220.88
DURG_4,2017Q04,2013,CCY_1,109747689.9,-4765948.548,-10935.60921,-4776884.157,-410154.8515,-410294.7787,0,0,-4366589.378
DURG_7,2006Q02,2006,CCY_2,579176.3159,-11504.06847,-7661.67237,-19165.74084,0,0,0,0,-19165.74084
DURG_10,2011Q04,2008,CCY_3,1601043.184,-767883.6527,-160126.5702,-928010.2229,0,0,0,0,-928010.2229
DURG_8,2018Q02,2006,CCY_1,10534680.81,0,0,0,0,0,0,0,0
DURG_2,2017Q03,2001,CCY_3,403746.3654,-142353.7551,0,-142353.7551,-142353.7786,-142353.7786,0,0,0.02346
DURG_6,2014Q02,2007,CCY_3,14971212.05,-6504217.036,-754850.8603,-7259067.897,-853791.1346,-853791.7446,0,0,-6405276.152
DURG_4,2016Q04,2002,CCY_2,2403299.337,0,0,0,0,0,0,0,0
DURG_10,2018Q01,2013,CCY_1,8597461.166,-3864136.681,-821587.1821,-4685723.864,-1198171.524,-1288981.196,0,0,-3396742.667
DURG_10,2020Q04,2004,CCY_1,9666632.133,-11014137.34,0,-11014137.34,-6321626.836,-6321626.836,0,0,-4692510.501
DURG_4,2018Q04,2000,CCY_1,18278071.21,-1797729.7,0,-1797729.7,-1600265.966,-1600265.966,0,0,-197463.7349
DURG_10,2018Q03,2006,CCY_2,743104.5908,-60478.9416,0,-60478.9416,0,0,0,0,-60478.9416
DURG_9,2005Q02,2005,CCY_2,5299581.578,-243577.4851,-536773.4685,-780350.9536,0,0,0,0,-780350.9536
DURG_5,2001Q02,2001,CCY_1,798561.0631,-16422,-4589.52672,-21011.52672,0,0,0,0,-21011.52672
DURG_8,2009Q03,2008,CCY_3,562418.0519,0,0,0,0,0,0,0,0
DURG_10,2018Q04,2015,CCY_3,624522.5604,-896229.3245,-170980.2336,-1067209.558,-534416.2663,-534416.2663,0,0,-532793.2918
DURG_2,2013Q02,2000,CCY_1,403930.6789,-946.70484,-439875,-440821.7048,0,-439875,0,0,-946.70484
DURG_6,2019Q03,2008,CCY_1,88949155.69,-63558848.36,-26639.12325,-63585487.48,-9706983.38,-9706983.673,-20127639.4,-20127639.4,-53878503.81
DURG_7,2009Q04,2005,CCY_2,3866352.912,-4041319.645,-150963.6924,-4192283.338,0,0,0,0,-4192283.338
DURG_5,2021Q01,2004,CCY_1,9688310.452,-2470154.625,0,-2470154.625,0,0,0,0,-2470154.625
DURG_10,2016Q02,2001,CCY_1,5169293.055,-4491918.364,0,-4491918.364,-2868922.121,-2868922.121,0,0,-1622996.242
DURG_4,2011Q04,2004,CCY_1,44034280.94,-33534588.95,-703688.6823,-34238277.63,-33398049.53,-34101738.21,0,0,-136539.417
DURG_10,2013Q01,2008,CCY_3,1591547.385,-787015.9631,-49575.91833,-836591.8814,0,0,0,0,-836591.8814
DURG_8,2003Q03,2001,CCY_1,14486261.66,0,-1684954.994,-1684954.994,0,-1684954.994,0,0,0
DURG_5,2014Q01,2003,CCY_1,8204415.857,-4928852.711,-264218.6488,-5193071.36,-156527.642,-156527.642,0,0,-5036543.718
DURG_8,2020Q02,2001,CCY_1,13679412.61,-2179424.018,0,-2179424.018,-2179424.053,-2179424.053,0,0,0.03519
DURG_5,2019Q01,2011,CCY_1,14210522.77,-7413685.59,-18466.84398,-7432152.434,0,0,-712273.5643,-712273.5643,-7432152.434
DURG_10,2016Q04,2004,CCY_1,9611344.913,-11014137.34,0,-11014137.34,-6321626.836,-6321626.836,0,0,-4692510.501
DURG_6,2017Q01,2010,CCY_1,69742321,-43404421.65,-2955889.948,-46360311.6,-12909949.44,-13367844.67,-9477736.494,-9657219.7,-32992466.93
DURG_6,2015Q02,2013,CCY_3,11713977.29,-4937018.797,-3266708.134,-8203726.931,0,0,-2833658.645,-2833658.645,-8203726.931
DURG_4,2008Q03,2003,CCY_2,3257037.241,-290260.762,0,-290260.762,0,0,0,0,-290260.762
DURG_7,2010Q04,2000,CCY_1,4228845.067,-3044349.597,-8350.55181,-3052700.149,-20408.71029,-20408.71029,0,0,-3032291.438
DURG_6,2010Q04,2006,CCY_3,20801663.98,-15968613.13,-874941.0636,-16843554.19,-98500.41111,-195146.9075,-7979209.757,-7979209.757,-16648407.29
DURG_9,2010Q01,2007,CCY_2,50160053.68,-28638131.33,-4770806.433,-33408937.76,0,0,-183799.4228,-887599.4228,-33408937.76
DURG_8,2011Q04,2001,CCY_1,13679412.61,-2179424.018,-14875.42296,-2194299.441,-2179424.053,-2194299.476,0,0,0.03519
DURG_8,2013Q03,2009,CCY_3,858351.0431,0,0,0,0,0,0,0,0
DURG_9,2006Q02,2002,CCY_2,12152440.72,-11340015.43,-1179235.516,-12519250.95,0,0,0,0,-12519250.95
DURG_9,2016Q02,2009,CCY_2,60708903.9,-45843203.37,-637301.8324,-46480505.2,0,0,-4462615.698,-4462615.698,-46480505.2
DURG_8,2016Q02,2011,CCY_3,528090.6879,0,0,0,0,0,0,0,0
DURG_8,2018Q02,2007,CCY_3,420447.34,0,0,0,0,0,0,0,0
DURG_10,2018Q02,2013,CCY_3,1583821.573,-1287405.447,-231544.0183,-1518949.465,0,0,0,0,-1518949.465
DURG_4,2019Q04,2002,CCY_1,39672205.95,-1507518.029,0,-1507518.029,-627405.3017,-627405.3017,0,0,-880112.7268
DURG_9,2015Q04,2012,CCY_3,33009996.56,-22757129.81,-2665453.694,-25422583.51,-1072179.36,-1663417.423,-3615882.035,-3990048.542,-23759166.08
DURG_8,2004Q02,2001,CCY_3,224626.2391,-2814.1443,-1720.74408,-4534.88838,0,0,0,0,-4534.88838
DURG_8,2019Q04,2000,CCY_3,121932.353,-16447.67697,0,-16447.67697,0,0,0,0,-16447.67697
DURG_10,2018Q03,2009,CCY_3,1303471.359,-792008.7203,-37785.45018,-829794.1704,0,0,0,0,-829794.1704
DURG_5,2018Q04,2013,CCY_1,16459013.31,-11265005.67,-589052.624,-11854058.3,0,0,-2022124.847,-2022124.847,-11854058.3
DURG_8,2020Q03,2015,CCY_3,258515.2765,-21.43071,0,-21.43071,0,0,0,0,-21.43071
DURG_6,2003Q04,2003,CCY_2,5081263.276,-830694.4362,-4379530.301,-5210224.737,-738110.25,-3806915.09,0,0,-1403309.647
DURG_10,2020Q02,2020,CCY_3,448372.6929,-71599.27485,-57127.22313,-128726.498,0,0,0,0,-128726.498
DURG_7,2018Q04,2015,CCY_1,45928560.81,-27334437.15,-860360.7792,-28194797.93,-6680614.946,-6944744.095,0,0,-21250053.83
DURG_6,2012Q04,2009,CCY_3,11124659.04,-5222932.75,-1733493.218,-6956425.967,-27159.86487,-32735.13387,-2344012.492,-2368687.239,-6923690.833
DURG_10,2016Q04,2003,CCY_1,8748532.399,-2140956.679,-28877.19552,-2169833.875,-208703.1277,-208703.1277,0,0,-1961130.747
DURG_7,2009Q01,2007,CCY_1,27079161.36,-15606817.79,-3068694.25,-18675512.03,-4364794.512,-5155533.46,0,0,-13519978.58
DURG_4,2015Q04,2014,CCY_1,88851719.09,-27618139.94,-3411513.119,-31029653.05,-13263111.65,-15095423.88,0,0,-15934229.17
DURG_9,2013Q04,2014,CCY_2,0,0,0,0,0,0,0,0,0
DURG_2,2019Q03,2011,CCY_3,3143057.652,-8784775.519,-1062596.454,-9847371.973,-8480561.347,-9543157.801,0,0,-304214.1718
DURG_3,2019Q03,2001,CCY_1,10717984.04,-8030121.957,0,-8030121.957,-191110.5089,-191110.5089,0,0,-7839011.448
DURG_9,2010Q01,2008,CCY_3,30195762.24,-23885551.53,-15691763.63,-39577315.16,-3523796.549,-4861864.957,-2804504.363,-4908619.189,-34715450.21
DURG_6,2013Q03,2013,CCY_3,6089662.051,-1824.3669,-74071.36062,-75895.72752,0,0,0,0,-75895.72752
DURG_6,2014Q02,2008,CCY_3,15296770.38,-7141515.115,-106401.2934,-7247916.409,0,-0.07038,0,0,-7247916.338
